scope,server,iter,event,test_id,suite_id,process_lifetime_ms,shutdown_latency_ms,signaled_with,killed_by_timeout,pid
test,slow_server,5,release_test,s1-t1,,3.208,1.222,SIGTERM,0,3313328
test,slow_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313330
test,slow_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313330
test,slow_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313330
test,slow_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313330
test,slow_server,5,shutdown_all,,,13.087,1.190,SIGTERM,0,3313330
test,slow_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313329
test,slow_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313329
test,slow_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313329
test,slow_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313329
test,slow_server,5,shutdown_all,,,11.904,1.168,SIGTERM,0,3313329
test,slow_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313331
test,slow_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313331
test,slow_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313331
test,slow_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313331
test,slow_server,5,shutdown_all,,,12.243,1.181,SIGTERM,0,3313331
test,slow_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313332
test,slow_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313332
test,slow_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313332
test,slow_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313332
test,slow_server,5,shutdown_all,,,12.068,1.148,SIGTERM,0,3313332
process,slow_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313520
process,slow_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313520
process,slow_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313520
process,slow_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313520
process,slow_server,5,release_suite,,s1-s1,8.797,1.205,SIGTERM,0,3313520
process,slow_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313517
process,slow_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313517
process,slow_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313517
process,slow_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313517
process,slow_server,5,release_suite,,s1-s1,10.644,1.180,SIGTERM,0,3313517
process,slow_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313518
process,slow_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313518
process,slow_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313518
process,slow_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313518
process,slow_server,5,release_suite,,s1-s1,15.467,1.196,SIGTERM,0,3313518
process,slow_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313519
process,slow_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313519
process,slow_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313519
process,slow_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313519
process,slow_server,5,release_suite,,s1-s1,9.957,1.322,SIGTERM,0,3313519
suite,echo_server,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313645
suite,echo_server,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313645
suite,echo_server,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313645
suite,echo_server,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313645
suite,echo_server,2,release_suite,,s1-s1,10.225,1.191,SIGTERM,0,3313645
suite,echo_server,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313646
suite,echo_server,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313646
suite,echo_server,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313646
suite,echo_server,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313646
suite,echo_server,2,release_suite,,s1-s1,10.610,1.205,SIGTERM,0,3313646
suite,echo_server,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313648
suite,echo_server,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313648
suite,echo_server,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313648
suite,echo_server,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313648
suite,echo_server,2,release_suite,,s1-s1,10.209,1.404,SIGTERM,0,3313648
suite,echo_server,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313647
suite,echo_server,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313647
suite,echo_server,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313647
suite,echo_server,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313647
suite,echo_server,2,release_suite,,s1-s1,10.190,1.166,SIGTERM,0,3313647
suite,echo_server,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313757
suite,echo_server,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313757
suite,echo_server,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313757
suite,echo_server,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313757
suite,echo_server,3,release_suite,,s1-s1,9.615,1.186,SIGTERM,0,3313757
suite,echo_server,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313759
suite,echo_server,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313759
suite,echo_server,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313759
suite,echo_server,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313759
suite,echo_server,3,release_suite,,s1-s1,10.031,1.194,SIGTERM,0,3313759
suite,echo_server,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313758
suite,echo_server,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313758
suite,echo_server,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313758
suite,echo_server,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313758
suite,echo_server,3,release_suite,,s1-s1,9.952,1.206,SIGTERM,0,3313758
suite,echo_server,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313760
suite,echo_server,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313760
suite,echo_server,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313760
suite,echo_server,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313760
suite,echo_server,3,release_suite,,s1-s1,10.019,1.204,SIGTERM,0,3313760
suite,echo_server,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313858
suite,echo_server,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313858
suite,echo_server,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313858
suite,echo_server,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313858
suite,echo_server,4,release_suite,,s1-s1,9.643,1.174,SIGTERM,0,3313858
suite,echo_server,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313860
suite,echo_server,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313860
suite,echo_server,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313860
suite,echo_server,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313860
suite,echo_server,4,release_suite,,s1-s1,8.499,1.165,SIGTERM,0,3313860
suite,echo_server,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313859
suite,echo_server,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313859
suite,echo_server,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313859
suite,echo_server,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313859
suite,echo_server,4,release_suite,,s1-s1,9.574,1.184,SIGTERM,0,3313859
suite,echo_server,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3313861
suite,echo_server,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3313861
suite,echo_server,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3313861
suite,echo_server,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3313861
suite,echo_server,4,release_suite,,s1-s1,11.078,1.207,SIGTERM,0,3313861
suite,echo_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314049
suite,echo_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314049
suite,echo_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314049
suite,echo_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314049
suite,echo_server,5,release_suite,,s1-s1,10.794,1.216,SIGTERM,0,3314049
suite,echo_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314048
suite,echo_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314048
suite,echo_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314048
suite,echo_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314048
suite,echo_server,5,release_suite,,s1-s1,14.668,2.655,SIGTERM,0,3314048
suite,echo_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314047
suite,echo_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314047
suite,echo_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314047
suite,echo_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314047
suite,echo_server,5,release_suite,,s1-s1,13.309,1.194,SIGTERM,0,3314047
suite,echo_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314050
suite,echo_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314050
suite,echo_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314050
suite,echo_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314050
suite,echo_server,5,release_suite,,s1-s1,12.656,1.191,SIGTERM,0,3314050
suite,rf_mcp_substitute,1,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314261
suite,rf_mcp_substitute,1,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314261
suite,rf_mcp_substitute,1,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314261
suite,rf_mcp_substitute,1,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314261
suite,rf_mcp_substitute,1,release_suite,,s1-s1,14.219,1.931,SIGTERM,0,3314261
suite,rf_mcp_substitute,1,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314260
suite,rf_mcp_substitute,1,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314260
suite,rf_mcp_substitute,1,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314260
suite,rf_mcp_substitute,1,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314260
suite,rf_mcp_substitute,1,release_suite,,s1-s1,20.010,1.206,SIGTERM,0,3314260
suite,rf_mcp_substitute,1,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314262
suite,rf_mcp_substitute,1,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314262
suite,rf_mcp_substitute,1,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314262
suite,rf_mcp_substitute,1,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314262
suite,rf_mcp_substitute,1,release_suite,,s1-s1,24.143,1.215,SIGTERM,0,3314262
suite,rf_mcp_substitute,1,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314263
suite,rf_mcp_substitute,1,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314263
suite,rf_mcp_substitute,1,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314263
suite,rf_mcp_substitute,1,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314263
suite,rf_mcp_substitute,1,release_suite,,s1-s1,22.138,1.216,SIGTERM,0,3314263
suite,rf_mcp_substitute,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314434
suite,rf_mcp_substitute,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314434
suite,rf_mcp_substitute,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314434
suite,rf_mcp_substitute,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314434
suite,rf_mcp_substitute,2,release_suite,,s1-s1,12.555,1.293,SIGTERM,0,3314434
suite,rf_mcp_substitute,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314437
suite,rf_mcp_substitute,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314437
suite,rf_mcp_substitute,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314437
suite,rf_mcp_substitute,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314437
suite,rf_mcp_substitute,2,release_suite,,s1-s1,16.549,3.369,SIGTERM,0,3314437
suite,rf_mcp_substitute,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314436
suite,rf_mcp_substitute,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314436
suite,rf_mcp_substitute,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314436
suite,rf_mcp_substitute,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314436
suite,rf_mcp_substitute,2,release_suite,,s1-s1,12.873,1.188,SIGTERM,0,3314436
suite,rf_mcp_substitute,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314435
suite,rf_mcp_substitute,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314435
suite,rf_mcp_substitute,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314435
suite,rf_mcp_substitute,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314435
suite,rf_mcp_substitute,2,release_suite,,s1-s1,14.338,1.220,SIGTERM,0,3314435
suite,rf_mcp_substitute,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314610
suite,rf_mcp_substitute,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314610
suite,rf_mcp_substitute,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314610
suite,rf_mcp_substitute,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314610
suite,rf_mcp_substitute,3,release_suite,,s1-s1,11.288,1.198,SIGTERM,0,3314610
suite,rf_mcp_substitute,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314611
suite,rf_mcp_substitute,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314611
suite,rf_mcp_substitute,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314611
suite,rf_mcp_substitute,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314611
suite,rf_mcp_substitute,3,release_suite,,s1-s1,18.211,3.338,SIGTERM,0,3314611
suite,rf_mcp_substitute,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314612
suite,rf_mcp_substitute,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314612
suite,rf_mcp_substitute,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314612
suite,rf_mcp_substitute,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314612
suite,rf_mcp_substitute,3,release_suite,,s1-s1,14.091,3.344,SIGTERM,0,3314612
suite,rf_mcp_substitute,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314613
suite,rf_mcp_substitute,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314613
suite,rf_mcp_substitute,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314613
suite,rf_mcp_substitute,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314613
suite,rf_mcp_substitute,3,release_suite,,s1-s1,23.719,1.239,SIGTERM,0,3314613
suite,rf_mcp_substitute,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314772
suite,rf_mcp_substitute,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314772
suite,rf_mcp_substitute,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314772
suite,rf_mcp_substitute,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314772
suite,rf_mcp_substitute,4,release_suite,,s1-s1,9.808,1.193,SIGTERM,0,3314772
suite,rf_mcp_substitute,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314774
suite,rf_mcp_substitute,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314774
suite,rf_mcp_substitute,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314774
suite,rf_mcp_substitute,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314774
suite,rf_mcp_substitute,4,release_suite,,s1-s1,15.596,1.225,SIGTERM,0,3314774
suite,rf_mcp_substitute,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314773
suite,rf_mcp_substitute,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314773
suite,rf_mcp_substitute,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314773
suite,rf_mcp_substitute,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314773
suite,rf_mcp_substitute,4,release_suite,,s1-s1,9.505,1.185,SIGTERM,0,3314773
suite,rf_mcp_substitute,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314775
suite,rf_mcp_substitute,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314775
suite,rf_mcp_substitute,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314775
suite,rf_mcp_substitute,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314775
suite,rf_mcp_substitute,4,release_suite,,s1-s1,9.763,3.303,SIGTERM,0,3314775
suite,rf_mcp_substitute,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314883
suite,rf_mcp_substitute,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314883
suite,rf_mcp_substitute,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314883
suite,rf_mcp_substitute,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314883
suite,rf_mcp_substitute,5,release_suite,,s1-s1,10.049,1.203,SIGTERM,0,3314883
suite,rf_mcp_substitute,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314884
suite,rf_mcp_substitute,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314884
suite,rf_mcp_substitute,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314884
suite,rf_mcp_substitute,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314884
suite,rf_mcp_substitute,5,release_suite,,s1-s1,10.135,1.211,SIGTERM,0,3314884
suite,rf_mcp_substitute,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314881
suite,rf_mcp_substitute,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314881
suite,rf_mcp_substitute,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314881
suite,rf_mcp_substitute,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314881
suite,rf_mcp_substitute,5,release_suite,,s1-s1,10.765,1.191,SIGTERM,0,3314881
suite,rf_mcp_substitute,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3314882
suite,rf_mcp_substitute,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3314882
suite,rf_mcp_substitute,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3314882
suite,rf_mcp_substitute,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3314882
suite,rf_mcp_substitute,5,release_suite,,s1-s1,10.481,1.180,SIGTERM,0,3314882
suite,slow_server,1,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315050
suite,slow_server,1,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315050
suite,slow_server,1,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315050
suite,slow_server,1,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315050
suite,slow_server,1,release_suite,,s1-s1,11.464,1.209,SIGTERM,0,3315050
suite,slow_server,1,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315049
suite,slow_server,1,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315049
suite,slow_server,1,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315049
suite,slow_server,1,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315049
suite,slow_server,1,release_suite,,s1-s1,10.927,3.953,SIGTERM,0,3315049
suite,slow_server,1,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315051
suite,slow_server,1,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315051
suite,slow_server,1,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315051
suite,slow_server,1,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315051
suite,slow_server,1,release_suite,,s1-s1,9.461,1.168,SIGTERM,0,3315051
suite,slow_server,1,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315052
suite,slow_server,1,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315052
suite,slow_server,1,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315052
suite,slow_server,1,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315052
suite,slow_server,1,release_suite,,s1-s1,6.489,1.143,SIGTERM,0,3315052
suite,slow_server,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315193
suite,slow_server,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315193
suite,slow_server,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315193
suite,slow_server,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315193
suite,slow_server,2,release_suite,,s1-s1,9.742,1.178,SIGTERM,0,3315193
suite,slow_server,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315192
suite,slow_server,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315192
suite,slow_server,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315192
suite,slow_server,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315192
suite,slow_server,2,release_suite,,s1-s1,9.679,1.187,SIGTERM,0,3315192
suite,slow_server,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315194
suite,slow_server,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315194
suite,slow_server,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315194
suite,slow_server,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315194
suite,slow_server,2,release_suite,,s1-s1,10.048,1.210,SIGTERM,0,3315194
suite,slow_server,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315196
suite,slow_server,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315196
suite,slow_server,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315196
suite,slow_server,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315196
suite,slow_server,2,release_suite,,s1-s1,10.102,1.197,SIGTERM,0,3315196
suite,slow_server,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315372
suite,slow_server,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315372
suite,slow_server,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315372
suite,slow_server,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315372
suite,slow_server,3,release_suite,,s1-s1,12.001,1.204,SIGTERM,0,3315372
suite,slow_server,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315387
suite,slow_server,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315387
suite,slow_server,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315387
suite,slow_server,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315387
suite,slow_server,3,release_suite,,s1-s1,6.782,1.163,SIGTERM,0,3315387
suite,slow_server,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315379
suite,slow_server,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315379
suite,slow_server,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315379
suite,slow_server,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315379
suite,slow_server,3,release_suite,,s1-s1,11.390,1.181,SIGTERM,0,3315379
suite,slow_server,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315380
suite,slow_server,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315380
suite,slow_server,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315380
suite,slow_server,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315380
suite,slow_server,3,release_suite,,s1-s1,10.658,3.324,SIGTERM,0,3315380
suite,slow_server,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315563
suite,slow_server,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315563
suite,slow_server,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315563
suite,slow_server,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315563
suite,slow_server,4,release_suite,,s1-s1,9.229,1.196,SIGTERM,0,3315563
suite,slow_server,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315564
suite,slow_server,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315564
suite,slow_server,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315564
suite,slow_server,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315564
suite,slow_server,4,release_suite,,s1-s1,9.707,1.175,SIGTERM,0,3315564
suite,slow_server,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315566
suite,slow_server,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315566
suite,slow_server,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315566
suite,slow_server,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315566
suite,slow_server,4,release_suite,,s1-s1,9.902,1.192,SIGTERM,0,3315566
suite,slow_server,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315565
suite,slow_server,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315565
suite,slow_server,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315565
suite,slow_server,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315565
suite,slow_server,4,release_suite,,s1-s1,9.716,1.172,SIGTERM,0,3315565
suite,slow_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3315736
suite,slow_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3315736
suite,slow_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3315736
suite,slow_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3315736
